sample_year,sample_date,stream_name,site_id,sample_hitch,gear_type,taxon_code,life_stage,coding_id,unique_id,count_individuals,length_mm,sex,date_sorted,taxonomist,sia_sample_id,bug_sample_status,bug_samp_location,notes
2016,7/16/16,Laramie,LR02,H1,dnet,Heptaganeidae,NA,8,B-2016-LR02-H1-8,2,NA,NA,4/23/18,NTB,B0008,NA,NA,NA
2016,7/16/16,Laramie,LR02,H1,dnet,Baetidae,NA,9,B-2016-LR02-H1-9,6,NA,NA,4/23/18,NTB,B0009,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Athericidae,NA,1,B-2016-LR02-H2-1,18,NA,NA,3/5/16,NTB,B0010,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Elmidae-larvae,larvae,10,B-2016-LR02-H2-10,5,NA,NA,3/5/16,NTB,B0019,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Elmidae-adult,adult,11,B-2016-LR02-H2-11,3,NA,NA,3/5/16,NTB,B0020,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Corixidae,NA,12,B-2016-LR02-H2-12,3,NA,NA,3/5/16,NTB,B0021,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Asellidae,NA,13,B-2016-LR02-H2-13,3,NA,NA,3/5/16,NTB,B0022,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Physidae,NA,14,B-2016-LR02-H2-14,12,NA,NA,3/5/16,NTB,B0023,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Hydroptilidae,NA,15,B-2016-LR02-H2-15,3,NA,NA,3/5/16,NTB,B0024,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Leptoceridae,NA,16,B-2016-LR02-H2-16,1,NA,NA,3/5/16,NTB,B0025,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Hydropyschidae,NA,17,B-2016-LR02-H2-17,16,NA,NA,5/1/19,NTB,B0474,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Perlidae,NA,18,B-2016-LR02-H2-18,1,NA,NA,5/1/19,NTB,B0475,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Perlidae,NA,19,B-2016-LR02-H2-19,1,NA,NA,5/1/19,NTB,B0476,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Tipulidae,NA,2,B-2016-LR02-H2-2,2,NA,NA,3/5/16,NTB,B0011,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Perlidae,NA,20,B-2016-LR02-H2-20,1,NA,NA,5/1/19,NTB,B0477,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Perlidae,NA,21,B-2016-LR02-H2-21,1,NA,NA,5/1/19,NTB,B0478,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Perlidae,NA,22,B-2016-LR02-H2-22,9,NA,NA,5/1/19,NTB,B0479,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Pteronarcidae,NA,23,B-2016-LR02-H2-23,12,NA,NA,5/1/19,NTB,B0480,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Corixidae,NA,24,B-2016-LR02-H2-24,21,NA,NA,5/1/19,NTB,B0481,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Gerridae,NA,25,B-2016-LR02-H2-25,1,NA,NA,5/1/19,NTB,B0482,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Gomphidae,NA,26,B-2016-LR02-H2-26,1,NA,NA,5/1/19,NTB,B0483,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Aeshnidae,NA,27,B-2016-LR02-H2-27,1,NA,NA,5/1/19,NTB,B0484,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Asellidae,NA,28,B-2016-LR02-H2-28,4,NA,NA,5/1/19,NTB,B0485,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Ephemerellidae,NA,29,B-2016-LR02-H2-29,29,NA,NA,5/1/19,NTB,B0486,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Chironomidae,NA,3,B-2016-LR02-H2-3,3,NA,NA,3/5/16,NTB,B0012,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Leptohyphidae,NA,30,B-2016-LR02-H2-30,25,NA,NA,5/1/19,NTB,B0487,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Baetidae,NA,31,B-2016-LR02-H2-31,5,NA,NA,5/1/19,NTB,B0488,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Elmidae-larvae,NA,32,B-2016-LR02-H2-32,80,NA,NA,5/1/19,NTB,B0489,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Elmidae-adult,NA,33,B-2016-LR02-H2-33,10,NA,NA,5/1/19,NTB,B0490,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Dytiscidae,NA,34,B-2016-LR02-H2-34,19,NA,NA,5/1/19,NTB,B0491,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Dytiscidae,NA,35,B-2016-LR02-H2-35,23,NA,NA,5/1/19,NTB,B0492,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Chironomidae,NA,36,B-2016-LR02-H2-36,23,NA,NA,5/1/19,NTB,B0493,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Tipulidae,NA,37,B-2016-LR02-H2-37,5,NA,NA,5/1/19,NTB,B0494,NA,NA,NA
2016,8/3/16,Laramie,LR02,H2,dnet,Athericidae,NA,38,B-2016-LR02-H2-38,12,NA,NA,5/1/19,NTB,B0495,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Ephemeridae,NA,4,B-2016-LR02-H2-4,1,NA,NA,3/5/16,NTB,B0013,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Orconectes,NA,5,B-2016-LR02-H2-5,14,NA,NA,3/5/16,NTB,B0014,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Baetidae,NA,6,B-2016-LR02-H2-6,3,NA,NA,3/5/16,NTB,B0015,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Leptohyphidae,NA,7,B-2016-LR02-H2-7,4,NA,NA,3/5/16,NTB,B0016,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Perlidae,NA,8,B-2016-LR02-H2-8,5,NA,NA,3/5/16,NTB,B0017,NA,NA,NA
2016,8/2/16,Laramie,LR02,H2,dnet,Dytiscidae,NA,9,B-2016-LR02-H2-9,1,NA,NA,3/5/16,NTB,B0018,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Elmidae-larvae,NA,1,B-2016-LR02-H3-1,106,NA,NA,5/22/19,NTB,B0452,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Athericidae,NA,10,B-2016-LR02-H3-10,11,NA,NA,5/22/19,NTB,B0461,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Simulidae,NA,11,B-2016-LR02-H3-11,28,NA,NA,5/22/19,NTB,B0462,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Tipulidae,NA,12,B-2016-LR02-H3-12,8,NA,NA,5/22/19,NTB,B0463,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Simulidae,NA,13,B-2016-LR02-H3-13,76,NA,NA,5/22/19,NTB,B0464,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Hirudinea,NA,14,B-2016-LR02-H3-14,1,NA,NA,5/22/19,NTB,B0465,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Asellidae,NA,15,B-2016-LR02-H3-15,9,NA,NA,5/22/19,NTB,B0466,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Simulidae,NA,16,B-2016-LR02-H3-16,11,NA,NA,5/22/19,NTB,B0467,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Corixidae,NA,17,B-2016-LR02-H3-17,25,NA,NA,5/22/19,NTB,B0468,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Formicidae,NA,18,B-2016-LR02-H3-18,2,NA,NA,5/22/19,NTB,B0469,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Chironomidae,NA,19,B-2016-LR02-H3-19,50,NA,NA,5/22/19,NTB,B0470,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Elmidae-adult,NA,2,B-2016-LR02-H3-2,65,NA,NA,5/22/19,NTB,B0453,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Heptaganeidae,NA,20,B-2016-LR02-H3-20,29,NA,NA,5/22/19,NTB,B0471,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Ephemerellidae,NA,21,B-2016-LR02-H3-21,22,NA,NA,5/22/19,NTB,B0472,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Corixidae,NA,22,B-2016-LR02-H3-22,8,NA,NA,5/22/19,NTB,B0473,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Dytiscidae,NA,3,B-2016-LR02-H3-3,37,NA,NA,5/22/19,NTB,B0454,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Simulidae,NA,4,B-2016-LR02-H3-4,31,NA,NA,5/22/19,NTB,B0455,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Brachycentridae,NA,5,B-2016-LR02-H3-5,17,NA,NA,5/22/19,NTB,B0456,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Perlidae,NA,6,B-2016-LR02-H3-6,1,NA,NA,5/22/19,NTB,B0457,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Perlidae,NA,7,B-2016-LR02-H3-7,1,NA,NA,5/22/19,NTB,B0458,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Perlidae,NA,8,B-2016-LR02-H3-8,16,NA,NA,5/22/19,NTB,B0459,NA,NA,NA
2016,9/1/16,Laramie,LR02,H3,dnet,Pteronarcidae,NA,9,B-2016-LR02-H3-9,15,NA,NA,5/22/19,NTB,B0460,NA,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Elmidae-larvae,larvae,1,B-2016-LR03-H1-1,21,NA,NA,5/23/18,NTB,NA,NA,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Hydropyschidae,pupa,10,B-2016-LR03-H1-10,1,NA,NA,5/23/18,NTB,B0041,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Simulidae,NA,11,B-2016-LR03-H1-11,9,NA,NA,5/23/18,NTB,B0042,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Athericidae,NA,12,B-2016-LR03-H1-12,5,NA,NA,5/23/18,NTB,B0043,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Chironomidae,NA,13,B-2016-LR03-H1-13,22,NA,NA,5/23/18,NTB,B0044,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Physidae,NA,14,B-2016-LR03-H1-14,2,NA,NA,5/23/18,NTB,B0045,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Baetidae,NA,15,B-2016-LR03-H1-15,28,NA,NA,5/23/18,NTB,B0046,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Ephemeridae,NA,16,B-2016-LR03-H1-16,1,NA,NA,5/23/18,NTB,B0047,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Leptohyphidae,NA,17,B-2016-LR03-H1-17,4,NA,NA,5/23/18,NTB,NA,NA,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Brachycentridae,NA,18,B-2016-LR03-H1-18,12,NA,NA,5/23/18,NTB,B0048,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Brachycentridae,pupa,19,B-2016-LR03-H1-19,2,NA,NA,5/23/18,NTB,B0049,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Elmidae-adult,adult,2,B-2016-LR03-H1-2,2,NA,NA,5/23/18,NTB,NA,NA,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Hydropyschidae,NA,20,B-2016-LR03-H1-20,3,NA,NA,5/23/18,NTB,B0050,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Simulidae,NA,21,B-2016-LR03-H1-21,3,NA,NA,5/23/18,NTB,B0051,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Perlidae,NA,22,B-2016-LR03-H1-22,4,NA,NA,5/23/18,NTB,B0052,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Asellidae,NA,23,B-2016-LR03-H1-23,NA,NA,NA,5/23/18,NTB,B0053,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Baetidae,NA,24,B-2016-LR03-H1-24,2,NA,NA,5/23/18,NTB,B0054,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Dytiscidae,NA,3,B-2016-LR03-H1-3,1,NA,NA,5/23/18,NTB,NA,NA,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Dryopidae,NA,4,B-2016-LR03-H1-4,1,NA,NA,5/23/18,NTB,NA,NA,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Pteronarcidae,NA,5,B-2016-LR03-H1-5,10,NA,NA,5/23/18,NTB,NA,NA,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Perlidae,NA,6,B-2016-LR03-H1-6,25,NA,NA,5/23/18,NTB,B0037,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Hydropyschidae,NA,7,B-2016-LR03-H1-7,8,NA,NA,5/23/18,NTB,B0038,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Leptoceridae,NA,8,B-2016-LR03-H1-8,9,NA,NA,5/23/18,NTB,B0039,NO,NA,NA
2016,7/16/16,Laramie,LR03,H1,dnet,Brachycentridae,NA,9,B-2016-LR03-H1-9,1,NA,NA,5/23/18,NTB,B0040,NO,NA,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Simulidae,NA,1,B-2016-LR03-H2-1,785,NA,NA,1/31/17,BMM,B202,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Corixidae,NA,10,B-2016-LR03-H2-10,29,NA,NA,1/31/17,BMM,B205,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Aphididae,NA,11,B-2016-LR03-H2-11,2,NA,NA,1/31/17,BMM,B203,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Potamanthidae,NA,12,B-2016-LR03-H2-12,21,NA,NA,1/31/17,BMM,B217,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Heptaganeidae,NA,13,B-2016-LR03-H2-13,44,NA,NA,1/31/17,BMM,B209,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Leptohyphidae,NA,14,B-2016-LR03-H2-14,76,NA,NA,1/31/17,BMM,B216,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Dytiscidae,NA,15,B-2016-LR03-H2-15,179,NA,NA,1/31/17,BMM,B196,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Ephemerellidae,NA,16,B-2016-LR03-H2-16,34,NA,NA,1/31/17,BMM,B194,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Hydropyschidae,NA,17,B-2016-LR03-H2-17,33,NA,NA,1/31/17,BMM,B190,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Brachycentridae,NA,18,B-2016-LR03-H2-18,88,NA,NA,1/31/17,BMM,B213,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Glossosomatidae,NA,19,B-2016-LR03-H2-19,32,NA,NA,1/31/17,BMM,B193,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Chironomidae,NA,2,B-2016-LR03-H2-2,271,NA,NA,1/31/17,BMM,B214,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Lepidostomatidae,pupa,20,B-2016-LR03-H2-20,11,NA,NA,1/31/17,BMM,B195,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Brachycentridae,pupa,21,B-2016-LR03-H2-21,1,NA,NA,1/31/17,BMM,B253,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Pteronarcidae,NA,22,B-2016-LR03-H2-22,78,NA,NA,1/31/17,BMM,B186,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Perlidae,NA,23,B-2016-LR03-H2-23,18,NA,NA,1/31/17,BMM,B188,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Perlodidae,NA,24,B-2016-LR03-H2-24,6,NA,NA,1/31/17,BMM,B204,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Chloroperlidae,NA,25,B-2016-LR03-H2-25,21,NA,NA,1/31/17,BMM,B212,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Leptophlebiidae,NA,26,B-2016-LR03-H2-26,7,NA,NA,1/31/17,BMM,B191,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Hydracarina,NA,27,B-2016-LR03-H2-27,41,NA,NA,1/31/17,BMM,B199,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Asellidae,NA,28,B-2016-LR03-H2-28,7,NA,NA,1/31/17,BMM,B215,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Hirudinea,NA,29,B-2016-LR03-H2-29,3,NA,NA,1/31/17,BMM,B197,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Simulidae,NA,3,B-2016-LR03-H2-3,13,NA,NA,1/31/17,BMM,B211,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Formicidae,NA,30,B-2016-LR03-H2-30,1,NA,NA,1/31/17,BMM,B218,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Agelenidae,NA,31,B-2016-LR03-H2-31,1,NA,NA,1/31/17,BMM,B207,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Ephemeridae,adult,32,B-2016-LR03-H2-32,3,NA,NA,1/31/17,BMM,B187,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Braconidae,NA,33,B-2016-LR03-H2-33,1,NA,NA,1/31/17,BMM,B208,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Stratiomyidae,NA,34,B-2016-LR03-H2-34,1,NA,NA,1/31/17,NA,NA,NA,NA,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Simulidae-adult,adult,35,B-2016-LR03-H2-35,2,NA,NA,1/31/17,BMM,B189,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Tipulidae,NA,4,B-2016-LR03-H2-4,21,NA,NA,1/31/17,BMM,B210,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Athericidae,NA,5,B-2016-LR03-H2-5,12,NA,NA,1/31/17,BMM,B163,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Elmidae-larvae,larvae,6,B-2016-LR03-H2-6,251,NA,NA,1/31/17,BMM,B192,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Dytiscidae,NA,7,B-2016-LR03-H2-7,17,NA,NA,1/31/17,BMM,B200,YES,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Gyrinidae,adult,8,B-2016-LR03-H2-8,1,NA,NA,1/31/17,BMM,B206,NO,Storage tube,NA
2016,8/3/16,Laramie,LR03,H2,dnet,Elmidae-larvae,larvae,9,B-2016-LR03-H2-9,386,NA,NA,1/31/17,BMM,B198,YES,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Baetidae,NA,1,B-2016-LR04-H2-1,60,NA,NA,1/20/17,BMM,B149,YES,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Orconectes,NA,10,B-2016-LR04-H2-10,3,NA,NA,1/20/17,BMM,B147,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Ephemeridae,NA,11,B-2016-LR04-H2-11,1,NA,NA,1/20/17,BMM,B156,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Leptophlebiidae,NA,12,B-2016-LR04-H2-12,25,NA,NA,1/20/17,BMM,B146,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Heptaganeidae,NA,13,B-2016-LR04-H2-13,42,NA,NA,1/20/17,BMM,B153,YES,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Baetidae,NA,14,B-2016-LR04-H2-14,35,NA,NA,1/20/17,BMM,B162,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Ephemerellidae,NA,15,B-2016-LR04-H2-15,11,NA,NA,1/20/17,BMM,B154,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Leptohyphidae,NA,16,B-2016-LR04-H2-16,5,NA,NA,1/20/17,BMM,B144,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Pteronarcidae,NA,17,B-2016-LR04-H2-17,1,NA,NA,1/20/17,BMM,B157,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Pisauridae,NA,18,B-2016-LR04-H2-18,3,NA,NA,1/20/17,BMM,B145,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Cicadellidae,NA,19,B-2016-LR04-H2-19,1,NA,NA,1/20/17,BMM,B159,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Hydroptilidae,NA,2,B-2016-LR04-H2-2,1,NA,NA,1/20/17,BMM,B148,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Heptaganeidae,NA,20,B-2016-LR04-H2-20,2,NA,NA,1/20/17,BMM,B151,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Chironomidae,NA,21,B-2016-LR04-H2-21,1,NA,NA,1/20/17,BMM,B158,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Gammaride,NA,4,B-2016-LR04-H2-4,1,NA,NA,1/20/17,NA,NA,NA,NA,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Dytiscidae,NA,5,B-2016-LR04-H2-5,1,NA,NA,1/20/17,BMM,B161,YES,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Elmidae-larvae,larvae,6,B-2016-LR04-H2-6,6,NA,NA,1/20/17,BMM,B160,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Elmidae-larvae,larvae,7,B-2016-LR04-H2-7,5,NA,NA,1/20/17,BMM,B150,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Chironomidae,NA,8,B-2016-LR04-H2-8,31,NA,NA,1/20/17,NA,NA,NA,NA,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Tipulidae,NA,9,B-2016-LR04-H2-9,7,NA,NA,1/20/17,BMM,B152,NO,Storage tube,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Orconectes,NA,10,C-2016-LR04-H2-10,1,15,f,2/20/18,AD,NA,NA,NA,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Orconectes,NA,20,C-2016-LR04-H2-20,1,NA,NA,11-Oct,RD,NA,NA,NA,NA
2016,8/1/16,Laramie,LR04,H2,dnet,Orconectes,NA,9,C-2016-LR04-H2-9,1,18,f,2/20/18,AD,NA,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Leptophlebiidae,NA,1,B-2016-LR04-H3-1,40,NA,NA,5/30/19,NTB,B0672,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Perlidae,NA,10,B-2016-LR04-H3-10,1,NA,NA,5/30/19,NTB,B0681,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Perlidae,NA,11,B-2016-LR04-H3-11,1,NA,NA,5/30/19,NTB,B0682,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Perlidae,NA,12,B-2016-LR04-H3-12,1,NA,NA,5/30/19,NTB,B0683,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Perlidae,NA,13,B-2016-LR04-H3-13,13,NA,NA,5/30/19,NTB,B0684,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Pteronarcidae,NA,14,B-2016-LR04-H3-14,1,NA,NA,5/30/19,NTB,B0685,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Pteronarcidae,NA,15,B-2016-LR04-H3-15,1,NA,NA,5/30/19,NTB,B0686,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Pteronarcidae,NA,16,B-2016-LR04-H3-16,1,NA,NA,5/30/19,NTB,B0687,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Pteronarcidae,NA,17,B-2016-LR04-H3-17,10,NA,NA,5/30/19,NTB,B0688,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Hydropyschidae,NA,18,B-2016-LR04-H3-18,1,NA,NA,5/30/19,NTB,B0689,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Hydropyschidae,NA,19,B-2016-LR04-H3-19,1,NA,NA,5/30/19,NTB,B0690,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Corixidae,NA,2,B-2016-LR04-H3-2,38,NA,NA,5/30/19,NTB,B0673,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Hydropyschidae,NA,20,B-2016-LR04-H3-20,17,NA,NA,5/30/19,NTB,B0691,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Elmidae-larvae,NA,21,B-2016-LR04-H3-21,97,NA,NA,5/30/19,NTB,B0692,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Elmidae-adult,NA,22,B-2016-LR04-H3-22,75,NA,NA,5/30/19,NTB,B0693,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Dytiscidae,NA,23,B-2016-LR04-H3-23,52,NA,NA,5/30/19,NTB,B0694,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Tipulidae,NA,24,B-2016-LR04-H3-24,24,NA,NA,5/30/19,NTB,B0695,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Athericidae,NA,25,B-2016-LR04-H3-25,8,NA,NA,5/30/19,NTB,B0696,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Simulidae,NA,26,B-2016-LR04-H3-26,48,NA,NA,5/30/19,NTB,B0697,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Simulidae,NA,27,B-2016-LR04-H3-27,22,NA,NA,5/30/19,NTB,B0698,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Hydropyschidae,NA,28,B-2016-LR04-H3-28,49,NA,NA,5/31/19,NTB,B0699,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Hydropyschidae,NA,29,B-2016-LR04-H3-29,50,NA,NA,5/31/19,NTB,B0700,NA,NA,NA
2016,8/26/16,Laramie,LR04,H3,dnet,Asellidae,NA,3,B-2016-LR04-H3-3,5,NA,NA,5/30/19,NTB,B0674,NA,NA,NA
