unique_id,sample_year,stream_name,site_id,sample_hitch,compartment,resource,taxon_code,length_mm,d13C,d15N,CN
2015-LR02-LND-01,2015,Laramie,LR02,H3,fish,fish,LND,74,-25.9935544,8.223941,3.716177891
2015-LR02-LND-06,2015,Laramie,LR02,H3,fish,fish,LND,52,-25.6517958,8.403761,4.677194738
2016-LR02-LND-37,2016,Laramie,LR02,H3,fish,fish,LND,101,-26.4330985,9.13304,3.275773432
2016-LR02-LND-36,2016,Laramie,LR02,H3,fish,fish,LND,98,-27.1558807,8.8462,3.273243922
2016-LR02-LND-34,2016,Laramie,LR02,H3,fish,fish,LND,82,-26.3430038,8.13819,3.238039376
2016-LR02-LND-30,2016,Laramie,LR02,H3,fish,fish,LND,77,-26.6487184,8.73611,3.210814696
2016-LR02-LND-44,2016,Laramie,LR02,H3,fish,fish,LND,67,-26.479352,8.5518284,3.326442199
2016-LR02-LND-45,2016,Laramie,LR02,H3,fish,fish,LND,60,-26.2886132,7.561118,3.29329032
2016-LR02-LND-46,2016,Laramie,LR02,H3,fish,fish,LND,68,-25.5599708,8.2172639,3.28423001
2016-LR02-LND-47,2016,Laramie,LR02,H3,fish,fish,LND,62,-27.0878996,8.3021534,3.494303427
2016-LR02-LND-31,2016,Laramie,LR02,H3,fish,fish,LND,48,-27.6746728,7.83848472,3.2393728
2016-LR02-LND-43,2016,Laramie,LR02,H3,fish,fish,LND,47,-28.4472772,8.1193828,3.1837272
2016-LR02-LND-33,2016,Laramie,LR02,H3,fish,fish,LND,71,-26.514674,8.8005047,3.27659521
2016-LR02-LND-32,2016,Laramie,LR02,H3,fish,fish,LND,48,-26.3471468,8.1413627,3.367341041
2016-LR02-LND-35,2016,Laramie,LR02,H3,fish,fish,LND,87,-26.3037512,8.1423614,3.264873668
2016-LR02-LND-39,2016,Laramie,LR02,H3,fish,fish,LND,72,-25.8263996,7.7728424,3.327930383
2016-LR02-LND-40,2016,Laramie,LR02,H3,fish,fish,LND,69,-26.9849612,8.0894303,3.30501924
2016-LR02-LND-41,2016,Laramie,LR02,H3,fish,fish,LND,72,-26.0544788,7.830767,3.310364846
2016-LR02-LND-42,2016,Laramie,LR02,H3,fish,fish,LND,57,-26.028272,7.692993,3.194737
2016-LR02-LND-38,2016,Laramie,LR02,H3,fish,fish,LND,65,-26.330092,8.1830656,3.278300646
2016-LR02-LND-43,2016,Laramie,LR02,H3,fish,fish,LND,58,-28.233728,7.37,3.12
2016-LR02-LND-401,2016,Laramie,LR02,H3,fish,fish,LND,69,-27.0029473,7.54,3.22
2016-LR02-LND-391,2016,Laramie,LR02,H3,fish,fish,LND,68,-26.8,7.63,3.42
2017-LR02-LND-21,2017,Laramie,LR02,H3,fish,fish,LND,77,-26.4086496,8.6251299,3.371762912
2017-LR02-LND-24,2017,Laramie,LR02,H3,fish,fish,LND,84,-26.7476974,8.5549689,3.366517614
2017-LR02-LND-25,2017,Laramie,LR02,H3,fish,fish,LND,54,-26.7256292,7.7461128,3.460469102
2017-LR02-LND-26,2017,Laramie,LR02,H3,fish,fish,LND,60,-27.3335078,8.0417913,3.758229955
2017-LR02-LND-29,2017,Laramie,LR02,H3,fish,fish,LND,73,-26.4999317,8.1269868,3.49862971
2017-LR02-LND-30,2017,Laramie,LR02,H3,fish,fish,LND,89,-26.9904476,9.0561189,3.503777943
2017-LR02-LND-31,2017,Laramie,LR02,H3,fish,fish,LND,74,-26.7657532,8.4226653,3.466218571
2017-LR02-LND-32,2017,Laramie,LR02,H3,fish,fish,LND,77,-25.6332533,8.3705457,3.373530605
2017-LR02-LND-33,2017,Laramie,LR02,H3,fish,fish,LND,76,-26.8781004,8.5960632,3.44168776
2017-LR02-LND-34,2017,Laramie,LR02,H3,fish,fish,LND,75,-27.3746728,7.616489,3.68486
2017-LR02-LND-35,2017,Laramie,LR02,H3,fish,fish,LND,70,-27.6472772,7.4316546,3.7854
2017-LR02-LND-36,2017,Laramie,LR02,H3,fish,fish,LND,70,-24.869468,8.365165,3.6451
2017-LR02-LND-27,2017,Laramie,LR02,H3,fish,fish,LND,64,-28.3984984,7.89384981,3.5222669
2017-LR02-LND-28,2017,Laramie,LR02,H3,fish,fish,LND,36,-28.495165,8.35116,3.714114
2016-LR02-LNS-03,2015,Laramie,LR02,H3,fish,fish,LNS,80,-26.19713,6.736029,3.569995841
2016-LR02-LNS-06,2015,Laramie,LR02,H3,fish,fish,LNS,74,-26.5236572,6.645519,3.625536109
2016-LR02-LNS-05,2015,Laramie,LR02,H3,fish,fish,LNS,270,-26.5579224,7.244921,3.589746832
2016-LR02-LNS-04,2017,Laramie,LR02,H3,fish,fish,LNS,89,-27.2492732,6.696468,3.626571033
2017-LR02-LNS-10,2017,Laramie,LR02,H3,fish,fish,LNS,134,-26.1378126,6.8249991,3.545431932
2017-LR02-LNS-72,2017,Laramie,LR02,H3,fish,fish,LNS,154,-26.351745,6.4777918,3.454804594
2017-LR02-LNS-73,2017,Laramie,LR02,H3,fish,fish,LNS,186,-25.9983817,6.7628565,3.520160482
2017-LR02-H2-photo-macrophtye,2017,Laramie,LR02,H2,baseline,photo,macrophtye,NA,-31.73353904,2.3413876,16.76370053
B-2016-LR02-H2-5,2016,Laramie,LR02,H2,invert,invert,Orconectes,NA,-26.20522518,3.3937908,5.246595636
B-2016-LR02-H2-22,2016,Laramie,LR02,H2,invert,invert,Perlidae,NA,-27.4341322,6.3449754,4.188898428
B-2016-LR02-H2-21,2016,Laramie,LR02,H2,invert,invert,Perlidae,NA,-28.8175077,5.7397939,4.631381395
B-2016-LR02-H2-20,2016,Laramie,LR02,H2,invert,invert,Perlidae,NA,-28.33098157,6.1779253,4.215294796
B-2016-LR02-H2-19,2016,Laramie,LR02,H2,invert,invert,Perlidae,NA,-27.04823296,6.1229088,4.020882256
B-2016-LR02-H2-18,2016,Laramie,LR02,H2,invert,invert,Perlidae,NA,-28.99140659,6.0798959,4.848681424
B-2016-LR02-H3-6,2016,Laramie,LR02,H3,invert,invert,Perlidae,NA,-28.18551953,6.3179271,4.536538691
B-2016-LR02-H3-7,2016,Laramie,LR02,H3,invert,invert,Perlidae,NA,-25.47052546,5.2871049,4.492175569
B-2016-LR02-H3-8,2016,Laramie,LR02,H3,invert,invert,Perlidae,NA,-26.13264757,5.842704,4.102258507
B-2016-LR02-H2-14,2016,Laramie,LR02,H2,invert,invert,Physidae,NA,-27.08827488,4.5625632,5.516433738
B-2016-LR02-H2-141,2016,Laramie,LR02,H2,invert,invert,Physidae,NA,-27.09512781,4.8685878,5.711159053
B-2016-LR02-H2-23,2016,Laramie,LR02,H2,invert,invert,Pteronarcidae,NA,-29.80844075,4.711716,4.274536472
B-2016-LR02-H3-9,2016,Laramie,LR02,H3,invert,invert,Pteronarcidae,NA,-26.11015303,3.1852725,4.283355856
PP-16-H3-LR02-SES-DEP--NA,2016,Laramie,LR02,H3,baseline,detritus,Seston,NA,-25.2757168,0.766642,8.889642512
PP-17-H3-LR02-SES-WATER-140-A,2017,Laramie,LR02,H3,baseline,detritus,Seston,NA,-24.6238375,0.5643104,8.031055901
B-2016-LR02-H3-16,2016,Laramie,LR02,H3,invert,invert,Simulidae,NA,-23.05285063,2.9843325,4.569128252
B-2016-LR02-H3-4,2016,Laramie,LR02,H3,invert,invert,Simulidae,NA,-24.84263418,2.8306134,4.774463616
B-2016-LR02-H3-11,2016,Laramie,LR02,H3,invert,invert,Simulidae,NA,-23.22498282,2.999403,4.062891425
B-2016-LR02-H3-13,2016,Laramie,LR02,H3,invert,invert,Simulidae,NA,-23.49002726,2.8708014,4.632298229
B-2016-LR02-H2-37,2016,Laramie,LR02,H2,invert,invert,Tipulidae,NA,-26.79226941,5.1537381,5.032479334
B-2016-LR02-H3-12,2016,Laramie,LR02,H3,invert,invert,Tipulidae,NA,-24.3135233,5.9512116,4.098789497
2016-LR02-WHS-03,2015,Laramie,LR02,H3,fish,fish,WHS,179,-26.9872452,7.880284,3.36163297
2016-LR02-WHS-01,2015,Laramie,LR02,H3,fish,fish,WHS,80,-25.4977168,7.350815,3.391621265
2016-LR02-WHS-49,2016,Laramie,LR02,H3,fish,fish,WHS,95,-25.8793704,6.56451,3.26051776
2016-LR02-WHS-50,2016,Laramie,LR02,H3,fish,fish,WHS,220,-26.5049718,6.73217,3.213900842
2016-LR02-WHS-48,2016,Laramie,LR02,H3,fish,fish,WHS,116,-26.225577,6.67965,3.22775648
2016-LR02-WHS-02,2016,Laramie,LR02,H3,fish,fish,WHS,81,-27.3,6.55,3.1
PP-16-H1-LR03-FBOM-EROS--NA,2016,Laramie,LR03,H1,baseline,biofilm,Biofilm,NA,-27.6153136,3.4225945,9.2779031
PP-16-H2-LR03-ALG-LITH--NA,2016,Laramie,LR03,H2,baseline,biofilm,Biofilm,NA,-29.4086778,3.405161,9.719740654
PP-16-H2-LR03-ALG-PHY--NA,2016,Laramie,LR03,H2,baseline,biofilm,Biofilm,NA,-27.8065006,4.2443288,8.980497155
PP-16-H2-LR03-FBOM-EROS--NA,2016,Laramie,LR03,H2,baseline,biofilm,Biofilm,NA,-27.3350344,3.2127788,9.717241191
PP-16-H1-LR03-ALG-LITH--NA,2016,Laramie,LR03,H1,baseline,biofilm,Biofilm,NA,-29.59827,4.7408092,7.902827773
PP-17-H1-LR03-ALG-LITH-174-A,2017,Laramie,LR03,H1,baseline,biofilm,Biofilm,NA,-29.9183428,3.6078776,8.105793451
PP-17-H2-LR03-ALG-LITH-34-A,2017,Laramie,LR03,H2,baseline,biofilm,Biofilm,NA,-28.7888535,3.827556,9.226277372
PP-17-H3-LR03-ALG-LITH-231A,2017,Laramie,LR03,H3,baseline,biofilm,Biofilm,NA,-30.585898,2.6963014,6.846217373
2017-LR03-BKT-02,2017,Laramie,LR03,H3,fish,fish,BKT,NA,-28.397734,10.3861304,3.294833988
2017-LR03-BKT-03,2017,Laramie,LR03,H3,fish,fish,BKT,NA,-28.2642951,10.2972372,3.27868891
2016-LR03-BNT-1,2016,Laramie,LR03,H3,fish,fish,BNT,315,-26.41,10.7,3.65
2016-LR03-BNT-2,2016,Laramie,LR03,H3,fish,fish,BNT,215,-25.97,10.8,3.44
2016-LR03-BNT-3,2016,Laramie,LR03,H3,fish,fish,BNT,111,-26.11,10.6,3.92
2016-LR03-BNT-4,2016,Laramie,LR03,H3,fish,fish,BNT,118,-26.45,9.4,3.12
2016-LR03-BNT-5,2016,Laramie,LR03,H3,fish,fish,BNT,108,-25.45,9.9,3.51
2016-LR03-BNT-6,2016,Laramie,LR03,H3,fish,fish,BNT,88,-26.47,8.6,3.29
2016-LR03-BNT-9,2016,Laramie,LR03,H3,fish,fish,BNT,79,-26.49,8.3,3.58
2016-LR03-BNT-10,2016,Laramie,LR03,H3,fish,fish,BNT,81,-26.79,8.1,3.46
2016-LR03-BNT-11,2016,Laramie,LR03,H3,fish,fish,BNT,77,-27.851224,8.0141684,3.76
2016-LR03-BNT-12,2016,Laramie,LR03,H3,fish,fish,BNT,67,-27.919845,8.39884,3.56
2016-LR03-BNT-13,2016,Laramie,LR03,H3,fish,fish,BNT,89,-28.09845,6.892189,3.73
2016-LR03-BNT-11,2016,Laramie,LR03,H3,fish,fish,BNT,156,-27.61,10.23,2.98
2016-LR03-BNT-12,2016,Laramie,LR03,H3,fish,fish,BNT,127,-27.81984984,9.576984,3.32
2016-LR03-BNT-13,2016,Laramie,LR03,H3,fish,fish,BNT,187,-27.13994,10.198484,3.81
2016-LR03-BNT-14,2016,Laramie,LR03,H3,fish,fish,BNT,150,-25.76555,10.3468486,3.78
2016-LR03-BNT-15,2016,Laramie,LR03,H3,fish,fish,BNT,70,-27.47183,7.133553,3.56
2016-LR03-BNT-16,2016,Laramie,LR03,H3,fish,fish,BNT,99,-25.4698222,6.893288,3.91
2016-LR03-BNT-17,2016,Laramie,LR03,H3,fish,fish,BNT,66,-26.126915,6.81236,3.24
2016-LR03-BNT-18,2016,Laramie,LR03,H3,fish,fish,BNT,57,-24.96585,6.68214,3.1
2016-LR03-BNT-19,2016,Laramie,LR03,H3,fish,fish,BNT,74,-24.85,7.23,3.53
2016-LR03-BNT-80,2016,Laramie,LR03,H3,fish,fish,BNT,200,-26.6,10.5,3.4
2016-LR03-BNT-81,2016,Laramie,LR03,H3,fish,fish,BNT,210,-26.5,10.1,3.4
2016-LR03-BNT-82,2016,Laramie,LR03,H3,fish,fish,BNT,180,-28.13,9.12,3.4
2016-LR03-BNT-7,2017,Laramie,LR03,H3,fish,fish,BNT,83,-27.231933,9.6235464,3.78
2016-LR03-BNT-8,2017,Laramie,LR03,H3,fish,fish,BNT,72,-27.26635,7.03546646,3.69
2017-LR03-BNT-26,2017,Laramie,LR03,H3,fish,fish,BNT,49,-25.548362,8.220732,3.692160506
2017-LR03-BNT-27,2017,Laramie,LR03,H3,fish,fish,BNT,55,-25.2564017,7.7592864,3.68840706
2017-LR03-BNT-28,2017,Laramie,LR03,H3,fish,fish,BNT,55,-24.70482556,7.4336776,4.838666524
2017-LR03-BNT-29,2017,Laramie,LR03,H3,fish,fish,BNT,60,-24.9122698,6.2471032,3.845262285
2017-LR03-BNT-30,2017,Laramie,LR03,H3,fish,fish,BNT,60,-24.503996,6.288054,4.583743825
2017-LR03-BNT-31,2017,Laramie,LR03,H3,fish,fish,BNT,60,-24.94155219,6.9103064,4.607092628
2017-LR03-BNT-36,2017,Laramie,LR03,H3,fish,fish,BNT,142,-25.9737612,9.2265236,3.38330368
2017-LR03-BNT-37,2017,Laramie,LR03,H3,fish,fish,BNT,159,-26.100177,9.3303988,3.457452434
2017-LR03-BNT-38,2017,Laramie,LR03,H3,fish,fish,BNT,135,-25.3988703,9.1885692,3.338480335
2017-LR03-BNT-39,2017,Laramie,LR03,H3,fish,fish,BNT,121,-25.7319659,9.609064,3.323546202
2017-LR03-BNT-40,2017,Laramie,LR03,H3,fish,fish,BNT,225,-26.6369425,10.0395468,3.441037487
2017-LR03-BNT-41,2017,Laramie,LR03,H3,fish,fish,BNT,334,-26.561695,10.6398256,3.336994193
2017-LR03-BNT-42,2017,Laramie,LR03,H3,fish,fish,BNT,290,-25.8784477,10.308224,3.321585097
2017-LR03-BNT-43,2017,Laramie,LR03,H3,fish,fish,BNT,231,-26.2075301,10.108464,3.339052769
2017-LR03-BNT-44,2017,Laramie,LR03,H3,fish,fish,BNT,200,-25.3186063,10.0165744,3.36596422
2017-LR03-BNT-45,2017,Laramie,LR03,H3,fish,fish,BNT,219,-25.9817876,9.708944,3.351634748
2017-LR03-BNT-46,2017,Laramie,LR03,H3,fish,fish,BNT,204,-26.2817743,10.10347,3.317847627
2017-LR03-BNT-47,2017,Laramie,LR03,H3,fish,fish,BNT,163,-25.5303026,9.3014336,3.364335244
2016-LR03-H1-terr-c3c4,2016,Laramie,LR03,H1,baseline,terrC3,c3,NA,-28.20797624,1.748872,16.34172286
PP-17-H2-LR03-FBOM-DEP-32-A,2017,Laramie,LR03,H2,baseline,terrC3,c3,NA,-22.118589,1.7609807,13.02230188
2017-LR03-H2-terr-c4,2017,Laramie,LR03,H2,baseline,terrC3,c3,NA,-28.54168624,0.6113384,18.57018444
2017-LR03-H2-terr-c3,2017,Laramie,LR03,H2,baseline,terrC3,c3,NA,-29.10066928,-0.0516624,29.45934636
2016-LR03-H1-terr-c3c4,2016,Laramie,LR03,H1,baseline,terrC4,c4,NA,-22.535196,5.0445308,9.018760132
B-2016-LR03-H2-2,2016,Laramie,LR03,H2,invert,invert,Chironomidae,NA,-28.10481506,5.7172521,5.750178904
B-2016-LR03-H2-2,2016,Laramie,LR03,H2,invert,invert,Chironomidae,NA,-28.04536274,5.8263536,5.8
B-2016-LR03-H2-2,2016,Laramie,LR03,H2,invert,invert,Chironomidae,NA,-28.142064,5.16252,5.7
2017-LR03-CKC-13,2017,Laramie,LR03,H3,fish,fish,CKC,143,-26.4001637,10.2472972,3.390540874
2017-LR03-CKC-14,2017,Laramie,LR03,H3,fish,fish,CKC,104,-27.0151866,9.1286412,3.534019237
2017-LR03-CKC-15,2017,Laramie,LR03,H3,fish,fish,CKC,125,-28.0776813,9.37934,3.700006693
2017-LR03-CKC-16,2017,Laramie,LR03,H3,fish,fish,CKC,115,-26.0620516,9.0507348,3.401408797
2017-LR03-CKC-17,2017,Laramie,LR03,H3,fish,fish,CKC,140,-26.3138799,9.4682332,3.399341397
2017-LR03-CKC-18,2017,Laramie,LR03,H3,fish,fish,CKC,96,-25.7399923,9.5451408,3.493556957
2017-LR03-CKC-19,2017,Laramie,LR03,H3,fish,fish,CKC,105,-25.3356624,8.8889292,3.376998702
2017-LR03-CKC-20,2017,Laramie,LR03,H3,fish,fish,CKC,103,-27.5198465,8.3046312,3.365074618
2017-LR03-CKC-21,2017,Laramie,LR03,H3,fish,fish,CKC,80,-25.6175897,8.6562088,3.44628072
2017-LR03-CKC-22,2017,Laramie,LR03,H3,fish,fish,CKC,94,-25.5523752,8.994802,3.410557279
B-2016-LR03-H2-10,2016,Laramie,LR03,H2,invert,invert,Corixidae,NA,-26.71476842,5.7753507,4.90007836
B-2016-LR03-H2-10,2016,Laramie,LR03,H2,invert,invert,Corixidae,NA,-26.55491713,6.1836456,4.76
B-2016-LR03-H2-10,2016,Laramie,LR03,H2,invert,invert,Corixidae,NA,-26.49033662,6.3649402,4.8
2016-LR03-CSH-25,2016,Laramie,LR03,H3,fish,fish,CSH,NA,-25.23,8.21,3.83
2016-LR03-CSH-26,2016,Laramie,LR03,H3,fish,fish,CSH,NA,-25.34,8.54,3.14
2016-LR03-CSH-27,2016,Laramie,LR03,H3,fish,fish,CSH,NA,-25.51,8.78,3.39
B-2016-LR03-H2-7,2016,Laramie,LR03,H2,invert,invert,Dytiscidae,NA,-27.53451443,5.0481165,6.420302655
B-2016-LR03-H2-7,2016,Laramie,LR03,H2,invert,invert,Dytiscidae,NA,-27.87010753,5.1002049,5.356206004
B-2016-LR03-H2-7,2016,Laramie,LR03,H2,invert,invert,Dytiscidae,NA,-27.53363988,5.1736351,5.1
B-2016-LR03-H2-7,2016,Laramie,LR03,H2,invert,invert,Dytiscidae,NA,-27.91341269,4.864522,5.2
B-2016-LR03-H2-15,2016,Laramie,LR03,H2,invert,invert,Dytiscidae,NA,-27.94830031,4.4531067,6.518399909
B-2016-LR03-H2-15,2016,Laramie,LR03,H2,invert,invert,Dytiscidae,NA,-27.63381073,4.758262,6.4
B-2016-LR03-H2-15,2016,Laramie,LR03,H2,invert,invert,Dytiscidae,NA,-28.11289473,4.2975433,6.3
B-2016-LR03-H2-6,2016,Laramie,LR03,H2,invert,invert,Elmidae-larvae,NA,-25.68079284,2.3425248,5.12711748
B-2016-LR03-H2-6,2016,Laramie,LR03,H2,invert,invert,Elmidae-larvae,NA,-25.64721464,2.3886737,5.2
B-2016-LR03-H2-6,2016,Laramie,LR03,H2,invert,invert,Elmidae-larvae,NA,-25.73325723,2.6583821,5.1
B-2016-LR03-H2-9,2016,Laramie,LR03,H2,invert,invert,Elmidae-larvae,NA,-27.57168669,2.3635605,6.871492779
PP-16-H1-LR03-FBOM-DEP--NA,2016,Laramie,LR03,H1,baseline,detritus,FBOM,NA,-27.0834749,1.6736263,10.97363807
PP-16-H1-LR03-FBOM-DEP--NA,2016,Laramie,LR03,H1,baseline,detritus,FBOM,NA,-27.1485565,1.9020139,11.07556448
PP-16-H1-LR03-ALG-PEL--NA,2016,Laramie,LR03,H3,baseline,detritus,FBOM,NA,-27.5766714,2.1945103,11.46080456
PP-16-H2-LR03-FBOM-DEP--NA,2016,Laramie,LR03,H2,baseline,detritus,FBOM,NA,-27.5654848,2.4471367,13.00008026
PP-16-H3-LR03-FBOM-DEP--NA,2016,Laramie,LR03,H3,baseline,detritus,FBOM,NA,-25.8183256,1.4390245,8.857613485
PP-17-H1-LR03-FBOM-DEP-176-A,2017,Laramie,LR03,H1,baseline,detritus,FBOM,NA,-27.855247,1.7720016,12.66697368
PP-17-H3-LR03-FBOM-DEP-230A,2017,Laramie,LR03,H3,baseline,detritus,FBOM,NA,-24.8527988,2.413413,11.48994805
2016-LR03-H1-photo-filimentous,2016,Laramie,LR03,H1,baseline,photo,filimentous,NA,-33.0280292,4.307713,13.29345015
2017-LR03-H2-photo-filimentous,2017,Laramie,LR03,H2,baseline,photo,filimentous,NA,-29.88617488,0.7372884,12.94836113
B-2016-LR03-H2-13,2016,Laramie,LR03,H2,invert,invert,Heptaganeidae,NA,-28.95782046,4.4390829,5.929876856
B-2016-LR03-H2-13,2016,Laramie,LR03,H2,invert,invert,Heptaganeidae,NA,-28.91662994,4.192873,5.9
B-2016-LR03-H2-13,2016,Laramie,LR03,H2,invert,invert,Heptaganeidae,NA,-28.96762613,4.2847362,5.9
B-2016-LR03-H2-17,2016,Laramie,LR03,H2,invert,invert,Hydropyschidae,NA,-28.98227589,4.542258,6.627444829
B-2016-LR03-H2-17,2016,Laramie,LR03,H2,invert,invert,Hydropyschidae,NA,-28.31689634,4.3847262,6.5
B-2016-LR03-H2-17,2016,Laramie,LR03,H2,invert,invert,Hydropyschidae,NA,-29.10906332,4.536252,6.7
2016-LR03-LND-15,2016,Laramie,LR03,H3,fish,fish,LND,64,-26.2149416,7.9855655,3.265562388
2016-LR03-LND-10,2016,Laramie,LR03,H3,fish,fish,LND,75,-26.5207552,8.7937976,3.26877476
2016-LR03-LND-11,2016,Laramie,LR03,H3,fish,fish,LND,65,-26.4420688,8.275176,3.369406104
2016-LR03-LND-12,2016,Laramie,LR03,H3,fish,fish,LND,88,-26.3391712,8.3272384,3.244319223
2016-LR03-LND-13,2016,Laramie,LR03,H3,fish,fish,LND,73,-25.88622,7.8186288,3.327164795
2016-LR03-LND-40,2016,Laramie,LR03,H3,fish,fish,LND,83,-27.02,8.46,3.12
2016-LR03-LND-41,2016,Laramie,LR03,H3,fish,fish,LND,76,-27.21,8.23,3.84
2016-LR03-LND-42,2016,Laramie,LR03,H3,fish,fish,LND,77,-27.49,8.48,3.95
2016-LR03-LND-43,2016,Laramie,LR03,H3,fish,fish,LND,94,-26.89,8.56,3.66
2016-LR03-LND-44,2016,Laramie,LR03,H3,fish,fish,LND,37,-26.98,8.62,3.79
2016-LR03-LND-45,2016,Laramie,LR03,H3,fish,fish,LND,56,-27.23,8.47,3.41
2017-LR03-LND-02,2017,Laramie,LR03,H3,fish,fish,LND,77,-25.96025284,9.15461,4.867984628
2017-LR03-LND-03,2017,Laramie,LR03,H3,fish,fish,LND,55,-26.24936979,9.0487372,4.916669232
2017-LR03-LND-05,2017,Laramie,LR03,H3,fish,fish,LND,85,-26.03689794,9.199556,4.661967341
2017-LR03-LND-09,2017,Laramie,LR03,H3,fish,fish,LND,80,-25.34806226,9.014778,4.225755359
2017-LR03-LND-11,2017,Laramie,LR03,H3,fish,fish,LND,72,-25.32477767,8.85497,4.284117152
2017-LR03-LND-18,2017,Laramie,LR03,H3,fish,fish,LND,54,-25.06282608,8.0399492,4.044239153
2017-LR03-LND-19,2017,Laramie,LR03,H3,fish,fish,LND,57,-26.8616817,8.7530924,3.582420832
2016-LR03-LNS-11,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-25.95,8.23,3.82
2016-LR03-LNS-12,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-26.09,8.19,3.74
2016-LR03-LNS-13,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-26.32,8.02,3.79
2016-LR03-LNS-15,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-26.73,7.3,3.58
2016-LR03-LNS-16,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-28.2,7.74,3.02
2016-LR03-LNS-17,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-28.94,8.12,3.14
2016-LR03-LNS-18,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-26.21,7.56,3.18
2016-LR03-LNS-19,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-25.64,7.69,3.62
2016-LR03-LNS-20,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-25.13,7.5,3.71
2016-LR03-LNS-21,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-25.89,7.31,3.55
2016-LR03-LNS-17,2016,Laramie,LR03,H3,fish,fish,LNS,NA,-27.06,7.49,3.19
2016-LR03-LNS-14,2017,Laramie,LR03,H3,fish,fish,LNS,NA,-26.47,7.38,3.5
2017-LR03-LNS-24,2017,Laramie,LR03,H3,fish,fish,LNS,179,-29.0358328,7.9230896,3.324240065
2017-LR03-LNS-23,2017,Laramie,LR03,H3,fish,fish,LNS,190,-27.0543153,8.0689144,3.372207102
2017-LR03-LNS-25,2017,Laramie,LR03,H3,fish,fish,LNS,182,-26.2526786,7.4286836,3.367113342
2017-LR03-H2-photo-macrophtye,2017,Laramie,LR03,H2,baseline,photo,macrophtye,NA,-29.56600464,2.4078892,18.03201433
B-2016-LR03-H2-23,2016,Laramie,LR03,H2,invert,invert,Perlidae,NA,-28.6702246,6.7189521,5.886883169
B-2016-LR03-H2-23,2016,Laramie,LR03,H2,invert,invert,Perlidae,NA,-28.65177134,6.9472622,6.2
B-2016-LR03-H2-23,2016,Laramie,LR03,H2,invert,invert,Perlidae,NA,-28.37945737,7.0124736,6.17
B-2016-LR03-H2-22,2016,Laramie,LR03,H2,invert,invert,Pteronarcidae,NA,-28.85608587,5.1943647,7.608780118
B-2016-LR03-H2-22,2016,Laramie,LR03,H2,invert,invert,Pteronarcidae,NA,-28.53431179,5.097463,7.7
B-2016-LR03-H2-22,2016,Laramie,LR03,H2,invert,invert,Pteronarcidae,NA,-28.79957052,5.4938283,7.6
PP-17-H3-LR03-SES-WATER-137-A,2017,Laramie,LR03,H3,baseline,detritus,Seston,NA,-24.8215035,2.946524,7.22962963
PP-17-H3-LR03-SES-WATER-138-A,2017,Laramie,LR03,H3,baseline,detritus,Seston,NA,-23.69480848,3.53165161,10.65582847
B-2016-LR03-H2-1,2016,Laramie,LR03,H2,invert,invert,Simulidae,NA,-27.02192862,5.4568101,4.445106699
B-2016-LR03-H2-1,2016,Laramie,LR03,H2,invert,invert,Simulidae,NA,-27.01410288,5.6471331,4.47244737
B-2016-LR03-H2-1,2016,Laramie,LR03,H2,invert,invert,Simulidae,NA,-26.91011635,5.4298473,4.3
2016-LR03-WHS-18,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.73,7.02,3.89
2016-LR03-WHS-19,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.7,7.37,3.27
2016-LR03-WHS-20,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.89,7.74,3.4
2016-LR03-WHS-21,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.99,6.89,3.15
2016-LR03-WHS-22,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.17,7.94,3.31
2016-LR03-WHS-23,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.67,7.67,3.71
2016-LR03-WHS-24,2016,Laramie,LR03,H3,fish,fish,WHS,NA,-26.12,7.05,3.77
2016-LR03-WHS-24,2017,Laramie,LR03,H3,fish,fish,WHS,NA,-26.98,7.78,3.28
2017-LR03-WHS-01,2017,Laramie,LR03,H3,fish,fish,WHS,404,-25.4911739,9.0117816,3.585720508
2017-LR03-WHS-02,2017,Laramie,LR03,H3,fish,fish,WHS,161,-25.6717679,8.4474596,3.367790186
2017-LR03-WHS-03,2017,Laramie,LR03,H3,fish,fish,WHS,214,-25.4761244,8.435474,3.359522004
2017-LR03-WHS-04,2017,Laramie,LR03,H3,fish,fish,WHS,116,-25.5363224,8.420492,3.44216711
2017-LR03-WHS-05,2017,Laramie,LR03,H3,fish,fish,WHS,165,-28.9969942,8.0789024,3.378867101
2017-LR03-WHS-06,2017,Laramie,LR03,H3,fish,fish,WHS,177,-26.2125466,8.3615628,3.379018099
